,source,target,is_a,weight
18699,JONAloveJK,Renzo_Reggiardo,fan,89.9666666667
18700,marcelaturula,Renzo_Reggiardo,fan,42.6333333333
18701,Vichnolan,Renzo_Reggiardo,fan,48.3
18702,BrunoCanoR,Renzo_Reggiardo,fan,55.2
18703,DavidVilcaO,Renzo_Reggiardo,fan,101.6
18704,sergiof2015,Renzo_Reggiardo,fan,37.9
18705,dantelord2,Renzo_Reggiardo,fan,101.833333333
18706,MonikDev25,Renzo_Reggiardo,fan,27.2
18707,7lcma7,Renzo_Reggiardo,fan,23.9
18708,cerna_dayana,Renzo_Reggiardo,fan,30.5666666667
18709,aniz_bravo,Renzo_Reggiardo,fan,85.3333333333
18710,hazerr,Renzo_Reggiardo,fan,118.366666667
18711,TiconaBeto,Renzo_Reggiardo,fan,3.16666666667
18712,lennineldulce,Renzo_Reggiardo,fan,71.1
18713,HAROLDCARRASCO,Renzo_Reggiardo,fan,112.833333333
18714,jorge_rondoy,Renzo_Reggiardo,fan,53.0
18715,spencerlandia,Renzo_Reggiardo,fan,118.433333333
18716,libroparabuddy,Renzo_Reggiardo,fan,108.933333333
18717,CastroGisselle,Renzo_Reggiardo,fan,74.0
18718,Onibasky,Renzo_Reggiardo,fan,97.4333333333
18719,KevinVeraVentur,Renzo_Reggiardo,fan,31.6333333333
18720,atrijimenez,Renzo_Reggiardo,fan,100.233333333
18721,Rominacp89,Renzo_Reggiardo,fan,70.9
18722,virginiarisco,Renzo_Reggiardo,fan,92.6
18723,marden1973,Renzo_Reggiardo,fan,50.4333333333
18724,Siculinahyaku19,Renzo_Reggiardo,fan,27.6
18725,chio_pa,Renzo_Reggiardo,fan,103.3
18726,Yeca31923774,Renzo_Reggiardo,fan,43.0333333333
18727,dj_D3m3nt3,Renzo_Reggiardo,fan,92.8
18728,MaritaCerrate,Renzo_Reggiardo,fan,97.2666666667
18729,mirimancilla,Renzo_Reggiardo,fan,58.8666666667
18730,RenzoYonell,Renzo_Reggiardo,fan,87.1666666667
18731,SilviaOrbegosoT,Renzo_Reggiardo,fan,71.9666666667
18732,221_diana,Renzo_Reggiardo,fan,68.4333333333
18733,vanguardiamagis,Renzo_Reggiardo,fan,102.466666667
18734,proycontra,Renzo_Reggiardo,fan,103.4
18735,Korinasoliss,Renzo_Reggiardo,fan,102.133333333
18736,Carlitos1620,Renzo_Reggiardo,fan,93.3333333333
18737,Elviscart,Renzo_Reggiardo,fan,112.833333333
18738,oremoroicor,Renzo_Reggiardo,fan,88.3
18739,celestesolari20,Renzo_Reggiardo,fan,52.0333333333
18740,rebeca02330,Renzo_Reggiardo,fan,79.0666666667
18741,Jerry_Adawi,Renzo_Reggiardo,fan,88.0
18742,Bry_and_kar,Renzo_Reggiardo,fan,90.3333333333
18743,giaco100,Renzo_Reggiardo,fan,98.6666666667
18744,andlopezrojas,Renzo_Reggiardo,fan,71.4666666667
18745,lilipaolaD,Renzo_Reggiardo,fan,45.8666666667
18746,LoreArancibiaN,Renzo_Reggiardo,fan,112.733333333
18747,Eldhy,Renzo_Reggiardo,fan,113.666666667
18748,silvanitaab15,Renzo_Reggiardo,fan,47.0
18749,rosarioyngrid,Renzo_Reggiardo,fan,81.5333333333
18750,GerardoWOA,Renzo_Reggiardo,fan,53.9333333333
18751,eonrdito,Renzo_Reggiardo,fan,63.6
18752,JaViTo1502,Renzo_Reggiardo,fan,99.2
18753,pace5,Renzo_Reggiardo,fan,102.466666667
18754,jmaguive,Renzo_Reggiardo,fan,90.0
18755,alx611,Renzo_Reggiardo,fan,95.4333333333
18756,MirthaPisconteC,Renzo_Reggiardo,fan,83.1
18757,agente1977c,Renzo_Reggiardo,fan,8.2
18758,Clapeto,Renzo_Reggiardo,fan,102.9
18759,enzochaparro,Renzo_Reggiardo,fan,92.6666666667
18760,AgN333,Renzo_Reggiardo,fan,100.733333333
18761,dante_yuri,Renzo_Reggiardo,fan,73.9666666667
18762,_sur10,Renzo_Reggiardo,fan,82.5333333333
18763,RUBYBAUTI,Renzo_Reggiardo,fan,90.5666666667
18764,ArielleAmbar007,Renzo_Reggiardo,fan,84.1333333333
18765,cpachecosimon,Renzo_Reggiardo,fan,65.6333333333
18766,80Vasq,Renzo_Reggiardo,fan,67.2333333333
18767,mariosun23,Renzo_Reggiardo,fan,76.6666666667
18768,Kellyherrerat,Renzo_Reggiardo,fan,90.9666666667
18769,konichifukingwa,Renzo_Reggiardo,fan,93.9
18770,LarcoCarlos,Renzo_Reggiardo,fan,86.5
18771,ImLadyStardust,Renzo_Reggiardo,fan,110.7
18772,4fd5bc85c6f04e1,Renzo_Reggiardo,fan,43.2
18773,EdwinJosueSori5,Renzo_Reggiardo,fan,34.2333333333
18774,Ca13d,Renzo_Reggiardo,fan,51.8333333333
18775,diadiro14,Renzo_Reggiardo,fan,58.2
18776,BAgramonte,Renzo_Reggiardo,fan,84.9666666667
18777,metsuno,Renzo_Reggiardo,fan,99.0
18778,matoslyn,Renzo_Reggiardo,fan,75.1333333333
18779,luimedinna,Renzo_Reggiardo,fan,62.9666666667
18780,GrupoVerona,Renzo_Reggiardo,fan,95.5
18781,Hansel1q,Renzo_Reggiardo,fan,35.2
18782,ROBERTRAMOSHUAM,Renzo_Reggiardo,fan,82.3333333333
18783,ottoftbe,Renzo_Reggiardo,fan,53.5
18784,csar_rv,Renzo_Reggiardo,fan,75.0333333333
18785,anibal07386514,Renzo_Reggiardo,fan,0.1
18786,iConditionHS,Renzo_Reggiardo,fan,39.9333333333
18787,jackyidiaquez,Renzo_Reggiardo,fan,85.0333333333
18788,AstridVillarG,Renzo_Reggiardo,fan,98.6
18789,Ankyem,Renzo_Reggiardo,fan,88.7666666667
18790,mariacar3430,Renzo_Reggiardo,fan,71.5333333333
18791,leo_EJ10,Renzo_Reggiardo,fan,29.9333333333
18792,Dulcemente21,Renzo_Reggiardo,fan,111.4
18793,ADN_PATGEN,Renzo_Reggiardo,fan,90.5
18794,milycr3,Renzo_Reggiardo,fan,82.2
18795,EmaCaceresMunoz,Renzo_Reggiardo,fan,91.0666666667
18796,diagoarmandocue,Renzo_Reggiardo,fan,103.233333333
18797,VictorPizangoG1,Renzo_Reggiardo,fan,27.4666666667
18798,cismarielena,Renzo_Reggiardo,fan,53.3666666667
18799,RodrigoBonelli,Renzo_Reggiardo,fan,74.1333333333
18800,InkaTravelPuno,Renzo_Reggiardo,fan,61.6666666667
18801,aduanasguerrero,Renzo_Reggiardo,fan,74.7
18802,Katheri13966200,Renzo_Reggiardo,fan,5.0
18803,StevenSuclupe,Renzo_Reggiardo,fan,31.3333333333
18804,xtian_RA,Renzo_Reggiardo,fan,98.0333333333
18805,PuebloAnonymous,Renzo_Reggiardo,fan,68.5666666667
18806,MunideSanMiguel,Renzo_Reggiardo,fan,44.3666666667
18807,BayonaEd,Renzo_Reggiardo,fan,75.9666666667
18808,JoseMariaRojasH,Renzo_Reggiardo,fan,68.7
18809,moisesjoel_51,Renzo_Reggiardo,fan,41.3666666667
18810,monica_munante,Renzo_Reggiardo,fan,39.6333333333
18811,elgiosue,Renzo_Reggiardo,fan,69.0666666667
18812,chavarri_edwin,Renzo_Reggiardo,fan,6.5
18813,Milielinares,Renzo_Reggiardo,fan,95.1333333333
18814,kennytalove_19,Renzo_Reggiardo,fan,59.5
18815,carlos212215,Renzo_Reggiardo,fan,59.3333333333
18816,mleonj73,Renzo_Reggiardo,fan,89.5666666667
18817,AltaDescarga,Renzo_Reggiardo,fan,90.6666666667
18818,bruno_milla,Renzo_Reggiardo,fan,72.3333333333
18819,esnapilmoc156,Renzo_Reggiardo,fan,28.5
18820,PeaCarlota,Renzo_Reggiardo,fan,54.9333333333
18821,Germancho_2912,Renzo_Reggiardo,fan,49.4333333333
18822,Claudialacholi,Renzo_Reggiardo,fan,62.5666666667
18823,Gatita_24n,Renzo_Reggiardo,fan,97.5
18824,ZeroAlfil,Renzo_Reggiardo,fan,61.0666666667
18825,MaluCisneros,Renzo_Reggiardo,fan,75.7666666667
18826,CaveroMarMarkos,Renzo_Reggiardo,fan,91.6666666667
18827,AArrescurrenag,Renzo_Reggiardo,fan,32.8666666667
18828,Dmaritamqv,Renzo_Reggiardo,fan,54.4666666667
18829,FECABELLOSR,Renzo_Reggiardo,fan,63.6
18830,luiggi_vasam,Renzo_Reggiardo,fan,112.433333333
18831,FiorellaChambi,Renzo_Reggiardo,fan,31.9
18832,delfi1540,Renzo_Reggiardo,fan,46.5666666667
18833,Zenacarlos,Renzo_Reggiardo,fan,80.2666666667
18834,Ivan722012,Renzo_Reggiardo,fan,75.9
18835,darsirozas,Renzo_Reggiardo,fan,97.9666666667
18836,DanielJoyo,Renzo_Reggiardo,fan,101.6
18837,MendozaFx,Renzo_Reggiardo,fan,85.0
18838,perruanisimo,Renzo_Reggiardo,fan,111.0
18839,ibarrareyes11,Renzo_Reggiardo,fan,47.2666666667
18840,Wilber_Benique,Renzo_Reggiardo,fan,107.033333333
18841,Cin9411,Renzo_Reggiardo,fan,80.9
18842,Dengari,Renzo_Reggiardo,fan,103.4
18843,EstherSihue,Renzo_Reggiardo,fan,33.8666666667
18844,jeraldinesa_,Renzo_Reggiardo,fan,43.8333333333
18845,name_fares,Renzo_Reggiardo,fan,82.7666666667
18846,oscarabp,Renzo_Reggiardo,fan,110.433333333
18847,SILVI_ASM,Renzo_Reggiardo,fan,75.1666666667
18848,Pierolg,Renzo_Reggiardo,fan,90.4
18849,JUANAMUOZG1,Renzo_Reggiardo,fan,30.8333333333
18850,MarloPrez,Renzo_Reggiardo,fan,80.3666666667
18851,JuanUchiha3,Renzo_Reggiardo,fan,30.9333333333
18852,lau16_mh,Renzo_Reggiardo,fan,38.0
18853,Luis01964723,Renzo_Reggiardo,fan,22.3333333333
18854,saraarliarias,Renzo_Reggiardo,fan,101.1
18855,aleblaro181808,Renzo_Reggiardo,fan,26.9
18856,uruetas1,Renzo_Reggiardo,fan,94.7
18857,Egofred,Renzo_Reggiardo,fan,85.3666666667
18858,ELETICCIA,Renzo_Reggiardo,fan,63.1333333333
18859,davidleo0608,Renzo_Reggiardo,fan,45.1
18860,JavierG17065883,Renzo_Reggiardo,fan,44.1
18861,ChristianWebbV,Renzo_Reggiardo,fan,86.5333333333
18862,giovannita75,Renzo_Reggiardo,fan,89.2666666667
18863,KarinaPALD,Renzo_Reggiardo,fan,112.8
18864,danny_briceno,Renzo_Reggiardo,fan,114.033333333
18865,DelsiMirella,Renzo_Reggiardo,fan,40.2333333333
18866,nadiradriam,Renzo_Reggiardo,fan,37.1666666667
18867,Lorena_AON,Renzo_Reggiardo,fan,83.5666666667
18868,donrodo13,Renzo_Reggiardo,fan,89.3
18869,elektrorate,Renzo_Reggiardo,fan,11.3666666667
18870,Samuel3010,Renzo_Reggiardo,fan,110.533333333
18871,CHRISOTO358,Renzo_Reggiardo,fan,111.766666667
18872,HelenPagaza,Renzo_Reggiardo,fan,21.7666666667
18873,gabrielavega211,Renzo_Reggiardo,fan,38.7666666667
18874,Paolarosello,Renzo_Reggiardo,fan,66.1666666667
18875,kRiXhitA,Renzo_Reggiardo,fan,54.3333333333
18876,gatitanoir,Renzo_Reggiardo,fan,40.0666666667
18877,Lggarciapp,Renzo_Reggiardo,fan,57.1666666667
18878,dannyels14,Renzo_Reggiardo,fan,74.5666666667
18879,Jhoncocina,Renzo_Reggiardo,fan,4.53333333333
18880,jorgeoreleon1,Renzo_Reggiardo,fan,33.9666666667
18881,alyssaizumit014,Renzo_Reggiardo,fan,97.3
18882,luisfer10699458,Renzo_Reggiardo,fan,41.8
18883,Miguel_030183,Renzo_Reggiardo,fan,90.1333333333
18884,MiraLoQueDicen,Renzo_Reggiardo,fan,53.7666666667
18885,brian_lxi,Renzo_Reggiardo,fan,104.8
18886,carlosprice3,Renzo_Reggiardo,fan,71.2333333333
18887,JaimeAldair9,Renzo_Reggiardo,fan,30.9333333333
18888,eduma913,Renzo_Reggiardo,fan,52.8666666667
18889,gersonsin,Renzo_Reggiardo,fan,106.333333333
18890,mercedes_SC,Renzo_Reggiardo,fan,86.2666666667
18891,MDCesarLuque,Renzo_Reggiardo,fan,102.466666667
18892,DanyEmmanuelle,Renzo_Reggiardo,fan,85.7
18893,Angulodenis,Renzo_Reggiardo,fan,97.0666666667
18894,Alonzocalixto,Renzo_Reggiardo,fan,86.1
18895,andyalfaroasto,Renzo_Reggiardo,fan,82.5333333333
18896,ChavaRcc,Renzo_Reggiardo,fan,35.7666666667
18897,alvaro_Escolta,Renzo_Reggiardo,fan,41.1666666667
18898,keycuadros97,Renzo_Reggiardo,fan,33.1333333333
18899,miguel_2jimenez,Renzo_Reggiardo,fan,60.0666666667
18900,el_gustavex,Renzo_Reggiardo,fan,91.2666666667
18901,ElmerCarrer,Renzo_Reggiardo,fan,30.4333333333
18902,coyote201636,Renzo_Reggiardo,fan,31.2
18903,patty_schuler,Renzo_Reggiardo,fan,1.36666666667
18904,alfieriperu,Renzo_Reggiardo,fan,81.1
18905,JuAdrianzen,Renzo_Reggiardo,fan,43.2
18906,jdnfranco1977,Renzo_Reggiardo,fan,57.9666666667
18907,frearaval,Renzo_Reggiardo,fan,53.9333333333
18908,cornelio_2,Renzo_Reggiardo,fan,69.1333333333
18909,wfescajadillo,Renzo_Reggiardo,fan,65.1666666667
18910,DBEHEHSUJEMJSD,Renzo_Reggiardo,fan,52.8333333333
18911,palaciosobregon,Renzo_Reggiardo,fan,36.6
18912,juanmaracchumir,Renzo_Reggiardo,fan,29.2
18913,PucalaDespierta,Renzo_Reggiardo,fan,61.1666666667
18914,DavidSaavedraU,Renzo_Reggiardo,fan,88.1333333333
18915,jessycadiaz,Renzo_Reggiardo,fan,111.4
18916,JesusZeusDevil,Renzo_Reggiardo,fan,85.1
18917,perchi63,Renzo_Reggiardo,fan,47.5
18918,PoolBryam,Renzo_Reggiardo,fan,92.4666666667
18919,deliamunozcabe1,Renzo_Reggiardo,fan,48.5333333333
18920,lchavarriap,Renzo_Reggiardo,fan,61.0333333333
18921,jonatandcd,Renzo_Reggiardo,fan,83.8333333333
18922,Cok1tO,Renzo_Reggiardo,fan,86.0
18923,DVhinojosa,Renzo_Reggiardo,fan,67.8
18924,Aletbnc,Renzo_Reggiardo,fan,95.5333333333
18925,powercoach_pe,Renzo_Reggiardo,fan,39.9666666667
18926,Kike_Torres,Renzo_Reggiardo,fan,111.533333333
18927,GamarraSusana,Renzo_Reggiardo,fan,60.2666666667
18928,1234Lcv,Renzo_Reggiardo,fan,42.8333333333
18929,CarenMT,Renzo_Reggiardo,fan,91.1
18930,Deyna97,Renzo_Reggiardo,fan,90.2666666667
18931,angel8626,Renzo_Reggiardo,fan,95.6666666667
18932,anelpb4,Renzo_Reggiardo,fan,49.6333333333
18933,EdisonPaulVilc1,Renzo_Reggiardo,fan,34.0333333333
18934,seppv24,Renzo_Reggiardo,fan,113.733333333
18935,JordanEduard18,Renzo_Reggiardo,fan,32.5666666667
18936,tenazoak,Renzo_Reggiardo,fan,41.9
18937,SilvanaVia,Renzo_Reggiardo,fan,85.1
18938,MilaEL2010,Renzo_Reggiardo,fan,100.433333333
18939,orestesvdr,Renzo_Reggiardo,fan,28.9666666667
18940,MauzerFc,Renzo_Reggiardo,fan,30.7
18941,milercinho90,Renzo_Reggiardo,fan,50.2
18942,morena89_09,Renzo_Reggiardo,fan,88.0666666667
18943,Renzo_pe,Renzo_Reggiardo,fan,49.0
18944,maucor12,Renzo_Reggiardo,fan,74.7666666667
18945,PedroBaiqueC,Renzo_Reggiardo,fan,85.7666666667
18946,Angie242120,Renzo_Reggiardo,fan,57.8666666667
18947,raphael_romero7,Renzo_Reggiardo,fan,29.3
18948,wilmer_inga,Renzo_Reggiardo,fan,48.4333333333
18949,cadelo1,Renzo_Reggiardo,fan,85.6
18950,no_lo_creo5,Renzo_Reggiardo,fan,95.0666666667
18951,alfredoreyes461,Renzo_Reggiardo,fan,68.2333333333
18952,UrsulaCisneros,Renzo_Reggiardo,fan,86.7333333333
18953,fiorelapatrici1,Renzo_Reggiardo,fan,78.6333333333
18954,iosoimanuel,Renzo_Reggiardo,fan,111.4
18955,ernestovelardeo,Renzo_Reggiardo,fan,100.266666667
18956,nachitoalvarezv,Renzo_Reggiardo,fan,58.4333333333
18957,porunperumejor,Renzo_Reggiardo,fan,93.3
18958,MsLobaton96,Renzo_Reggiardo,fan,108.633333333
18959,Gci2017,Renzo_Reggiardo,fan,55.3666666667
18960,La_Fuertes,Renzo_Reggiardo,fan,65.8
18961,JamesCF88,Renzo_Reggiardo,fan,70.3
18962,carvelarq,Renzo_Reggiardo,fan,102.733333333
18963,Betoperalta2018,Renzo_Reggiardo,fan,61.3
18964,DianaEguizabal,Renzo_Reggiardo,fan,50.0666666667
18965,CarolinaZavala_,Renzo_Reggiardo,fan,90.6
18966,marrissella,Renzo_Reggiardo,fan,30.7666666667
18967,24xl,Renzo_Reggiardo,fan,87.6333333333
18968,jumaruto13,Renzo_Reggiardo,fan,73.2
18969,eduardo_arcep,Renzo_Reggiardo,fan,82.6
18970,alonso1074,Renzo_Reggiardo,fan,15.3
18971,Lizetvet,Renzo_Reggiardo,fan,79.6
18972,luzcs11,Renzo_Reggiardo,fan,102.6
18973,hpaola,Renzo_Reggiardo,fan,113.266666667
18974,gretzelms,Renzo_Reggiardo,fan,88.2666666667
18975,MetroWanka,Renzo_Reggiardo,fan,67.6
18976,KaelynBrawn,Renzo_Reggiardo,fan,68.4
18977,perupower1,Renzo_Reggiardo,fan,54.0333333333
18978,elisalinas23,Renzo_Reggiardo,fan,71.8
18979,JuancaJosep,Renzo_Reggiardo,fan,2.1
18980,ARTUROMESAJIL1,Renzo_Reggiardo,fan,54.1
18981,xiwisrata,Renzo_Reggiardo,fan,52.9333333333
18982,FrankValverdeN,Renzo_Reggiardo,fan,86.3
18983,soraya0104,Renzo_Reggiardo,fan,84.6666666667
18984,INKANTOHOTEL,Renzo_Reggiardo,fan,106.166666667
18985,alexiademi41,Renzo_Reggiardo,fan,38.1
18986,heydisaavedra1,Renzo_Reggiardo,fan,43.3666666667
18987,GianmarcoRamos,Renzo_Reggiardo,fan,108.2
18988,hectorricardo8,Renzo_Reggiardo,fan,86.4333333333
18989,rv_stephani,Renzo_Reggiardo,fan,32.7333333333
18990,BestLionheart,Renzo_Reggiardo,fan,36.6
18991,jesusfquiro,Renzo_Reggiardo,fan,74.7
18992,vparedesper,Renzo_Reggiardo,fan,75.2333333333
18993,DanilodelaCruzF,Renzo_Reggiardo,fan,64.7333333333
18994,LevanEdu,Renzo_Reggiardo,fan,64.4333333333
18995,cvaldiviav,Renzo_Reggiardo,fan,113.5
18996,grupo_carrera,Renzo_Reggiardo,fan,10.7
18997,HeverRicardo1,Renzo_Reggiardo,fan,80.0333333333
18998,CachayOlivos,Renzo_Reggiardo,fan,2.26666666667
18999,aurorita_h,Renzo_Reggiardo,fan,39.0666666667
19000,JoseCosta_G,Renzo_Reggiardo,fan,78.5333333333
19001,Lpaul09,Renzo_Reggiardo,fan,85.0333333333
19002,MarcoYurivilca,Renzo_Reggiardo,fan,59.4
19003,CiroCastilloR,Renzo_Reggiardo,fan,46.8333333333
19004,NikoLeonCruzatt,Renzo_Reggiardo,fan,72.3333333333
19005,deslengua_2,Renzo_Reggiardo,fan,49.3
19006,Alexcarrascotv5,Renzo_Reggiardo,fan,65.0
19007,Dsch_92,Renzo_Reggiardo,fan,64.4666666667
19008,LaVagaDelDiezmo,Renzo_Reggiardo,fan,22.8666666667
19009,jamerebri,Renzo_Reggiardo,fan,79.3666666667
19010,Ldiaz84,Renzo_Reggiardo,fan,104.533333333
19011,Elliette92,Renzo_Reggiardo,fan,75.7
19012,littlemeyblue,Renzo_Reggiardo,fan,104.5
19013,Diego2404,Renzo_Reggiardo,fan,33.1
19014,AKarlayuliana03,Renzo_Reggiardo,fan,37.4666666667
19015,FANTUANELL,Renzo_Reggiardo,fan,68.1666666667
19016,AnthonyElias12,Renzo_Reggiardo,fan,95.4333333333
19017,LerniBA,Renzo_Reggiardo,fan,17.2
19018,OdontoHigueras,Renzo_Reggiardo,fan,80.2666666667
19019,Jorge_Jjrs,Renzo_Reggiardo,fan,99.7333333333
19020,JugodeTuna,Renzo_Reggiardo,fan,66.0666666667
19021,JoseLuis685,Renzo_Reggiardo,fan,88.6333333333
19022,QualityVa,Renzo_Reggiardo,fan,47.1666666667
19023,Jaimeesparzahub,Renzo_Reggiardo,fan,1.63333333333
19024,hilde180190,Renzo_Reggiardo,fan,48.2666666667
19025,ingsban,Renzo_Reggiardo,fan,82.8
19026,HUGOCAM01369992,Renzo_Reggiardo,fan,26.1333333333
19027,claupastor90,Renzo_Reggiardo,fan,62.4
19028,jose19798214,Renzo_Reggiardo,fan,0.8
19029,MANUEL48426033,Renzo_Reggiardo,fan,66.5333333333
19030,maosvalki,Renzo_Reggiardo,fan,82.1333333333
19031,luz3ty,Renzo_Reggiardo,fan,41.7666666667
19032,victorhaya1,Renzo_Reggiardo,fan,48.0666666667
19033,jnavarretecab,Renzo_Reggiardo,fan,43.2
19034,JUCE2305,Renzo_Reggiardo,fan,32.4666666667
19035,JuanDeyson,Renzo_Reggiardo,fan,95.7
19036,CchinoRodriguez,Renzo_Reggiardo,fan,78.9666666667
19037,richycoyuno,Renzo_Reggiardo,fan,63.0333333333
19038,ricardoamadoc,Renzo_Reggiardo,fan,99.1
19039,evy_mia,Renzo_Reggiardo,fan,95.5333333333
19040,prensamunilince,Renzo_Reggiardo,fan,92.4666666667
19041,OscarPealoza15,Renzo_Reggiardo,fan,31.5333333333
19042,AnaAnamaritza1,Renzo_Reggiardo,fan,56.5666666667
19043,plutomiki,Renzo_Reggiardo,fan,103.533333333
19044,Ferlo19,Renzo_Reggiardo,fan,107.6
19045,pickymother,Renzo_Reggiardo,fan,114.633333333
19046,mawriciodiez,Renzo_Reggiardo,fan,95.0
19047,Su_2801,Renzo_Reggiardo,fan,112.366666667
19048,milagrosinesli,Renzo_Reggiardo,fan,64.7333333333
19049,PdCarmencita,Renzo_Reggiardo,fan,45.7333333333
19050,25_milita,Renzo_Reggiardo,fan,65.5333333333
19051,eespezuap,Renzo_Reggiardo,fan,78.6
19052,ecoindian2908,Renzo_Reggiardo,fan,80.1333333333
19053,gianpiero971,Renzo_Reggiardo,fan,39.9
19054,REA1976,Renzo_Reggiardo,fan,91.5333333333
19055,rzavaletab,Renzo_Reggiardo,fan,111.3
19056,Cesitarllanos,Renzo_Reggiardo,fan,26.9
19057,JaimeRufasto,Renzo_Reggiardo,fan,72.8666666667
19058,yuyis4783,Renzo_Reggiardo,fan,51.7666666667
19059,RaulBaKio,Renzo_Reggiardo,fan,48.8333333333
19060,enid_2014,Renzo_Reggiardo,fan,55.0
19061,EdwinCani,Renzo_Reggiardo,fan,114.0
19062,1405_karin,Renzo_Reggiardo,fan,4.5
19063,VaneAC29,Renzo_Reggiardo,fan,76.5666666667
19064,Rosamaria1705,Renzo_Reggiardo,fan,82.5
19065,ClSantaRosa,Renzo_Reggiardo,fan,36.9333333333
19066,Isabel71263647,Renzo_Reggiardo,fan,4.03333333333
19067,larazon_pe,Renzo_Reggiardo,fan,70.2
19068,MERCEDE71235271,Renzo_Reggiardo,fan,79.3
19069,KarlaQuispe210,Renzo_Reggiardo,fan,85.0
19070,cahuamali,Renzo_Reggiardo,fan,38.4
19071,renzoaronramos1,Renzo_Reggiardo,fan,55.6333333333
19072,Alarcon210Supe,Renzo_Reggiardo,fan,69.6333333333
19073,soto_orlando,Renzo_Reggiardo,fan,84.3
19074,Cesc_Ch,Renzo_Reggiardo,fan,56.7333333333
19075,JPezua,Renzo_Reggiardo,fan,59.1666666667
19076,pimpollo_2006,Renzo_Reggiardo,fan,99.2333333333
19077,cchGd,Renzo_Reggiardo,fan,101.633333333
19078,alfonso064,Renzo_Reggiardo,fan,54.6666666667
19079,juniorxuxo,Renzo_Reggiardo,fan,78.9666666667
19080,carlos301077,Renzo_Reggiardo,fan,68.1666666667
19081,Imsatoshit,Renzo_Reggiardo,fan,109.7
19082,castrol_antonio,Renzo_Reggiardo,fan,39.8666666667
19083,evelin_p,Renzo_Reggiardo,fan,110.266666667
19084,hedumartin,Renzo_Reggiardo,fan,99.5666666667
19085,AndreaPRomanD,Renzo_Reggiardo,fan,90.8666666667
19086,rcrousillat86,Renzo_Reggiardo,fan,50.7
19087,VivianHoyos1,Renzo_Reggiardo,fan,32.2666666667
19088,12_mllinares,Renzo_Reggiardo,fan,65.0
19089,carloscuevalez,Renzo_Reggiardo,fan,99.2333333333
19090,luisenriquepkms,Renzo_Reggiardo,fan,42.5333333333
19091,_JorgeCorrea_,Renzo_Reggiardo,fan,103.833333333
19092,CSJDlima,Renzo_Reggiardo,fan,54.3666666667
19093,k_tamariz,Renzo_Reggiardo,fan,65.2333333333
19094,k4renalexis,Renzo_Reggiardo,fan,82.3
19095,Lorenacmso,Renzo_Reggiardo,fan,108.3
19096,informolaposta,Renzo_Reggiardo,fan,43.0
19097,ChoferesReemp,Renzo_Reggiardo,fan,78.3
19098,lorchos_15,Renzo_Reggiardo,fan,97.2666666667
19099,ginofarfanl,Renzo_Reggiardo,fan,97.4333333333
19100,XtianJesed,Renzo_Reggiardo,fan,43.1666666667
19101,omarelvatoloco,Renzo_Reggiardo,fan,47.1666666667
19102,GINARRA00,Renzo_Reggiardo,fan,90.9666666667
19103,johnthronn,Renzo_Reggiardo,fan,51.4
19104,net_fbi,Renzo_Reggiardo,fan,36.7
19105,RocoH3,Renzo_Reggiardo,fan,32.2333333333
19106,GenaroRebaza,Renzo_Reggiardo,fan,0.333333333333
19107,DiFerruzo,Renzo_Reggiardo,fan,6.9
19108,luizito23c,Renzo_Reggiardo,fan,94.0333333333
19109,Guillerojeda23,Renzo_Reggiardo,fan,102.0
19110,giovanahijar,Renzo_Reggiardo,fan,53.1666666667
19111,cjulia2014,Renzo_Reggiardo,fan,54.9666666667
19112,claudiaramosc7,Renzo_Reggiardo,fan,63.9
19113,miguel_echevarr,Renzo_Reggiardo,fan,106.9
19114,BeaPeschiera,Renzo_Reggiardo,fan,28.7333333333
19115,ThugatithaTlv,Renzo_Reggiardo,fan,51.9666666667
19116,Anykbg,Renzo_Reggiardo,fan,39.2
19117,kevin_tuco,Renzo_Reggiardo,fan,85.2333333333
19118,Dieguitobcv666,Renzo_Reggiardo,fan,95.8
19119,Fabrizio_07,Renzo_Reggiardo,fan,100.766666667
19120,bu_solange,Renzo_Reggiardo,fan,57.9333333333
19121,GustavoRosalesz,Renzo_Reggiardo,fan,87.9666666667
19122,oscar_quijaite,Renzo_Reggiardo,fan,101.866666667
19123,1973Spj,Renzo_Reggiardo,fan,48.7
19124,UrielAramayo,Renzo_Reggiardo,fan,39.7333333333
19125,therockinshoes,Renzo_Reggiardo,fan,44.6666666667
19126,Orlan_theOne,Renzo_Reggiardo,fan,46.3666666667
19127,BrandClaudi,Renzo_Reggiardo,fan,59.9
19128,aylovmi,Renzo_Reggiardo,fan,103.1
19129,josemolinacayo,Renzo_Reggiardo,fan,77.6333333333
19130,JorgeAspa,Renzo_Reggiardo,fan,73.1
19131,ABracamonte12,Renzo_Reggiardo,fan,49.0333333333
19132,llactaccoa,Renzo_Reggiardo,fan,102.4
19133,irmagalvezrodr1,Renzo_Reggiardo,fan,30.8666666667
19134,ValleRiestra1,Renzo_Reggiardo,fan,75.8666666667
19135,AgChumpitaz,Renzo_Reggiardo,fan,45.0
19136,airon3187,Renzo_Reggiardo,fan,45.9666666667
19137,fiopulache13,Renzo_Reggiardo,fan,44.6666666667
19138,anthony73630682,Renzo_Reggiardo,fan,33.0666666667
19139,elcancerdepiel,Renzo_Reggiardo,fan,58.0
19140,Villoena,Renzo_Reggiardo,fan,89.9666666667
