,source,target,is_a,weight
3203,MikaFlorian7,RicardoBelmontC,fan,5.43333333333
3204,WilmanHumberto3,RicardoBelmontC,fan,0.8
3205,zbismarck,RicardoBelmontC,fan,78.5333333333
3206,Carl_Narciso,RicardoBelmontC,fan,97.0666666667
3207,YimEspinoza,RicardoBelmontC,fan,94.4333333333
3208,JelsitaL,RicardoBelmontC,fan,100.6
3209,yamirl10,RicardoBelmontC,fan,102.4
3210,Rene70153473,RicardoBelmontC,fan,1.36666666667
3211,CamargVilchez,RicardoBelmontC,fan,17.7333333333
3212,elsapiron,RicardoBelmontC,fan,99.1333333333
3213,Yuri61004294,RicardoBelmontC,fan,4.63333333333
3214,elprofesorjc,RicardoBelmontC,fan,44.7666666667
3215,Sinlapis,RicardoBelmontC,fan,81.2666666667
3216,cj_angeles64,RicardoBelmontC,fan,83.3333333333
3217,stellacapitale,RicardoBelmontC,fan,55.3666666667
3218,JoCaValdi,RicardoBelmontC,fan,78.9333333333
3219,guillermocallao,RicardoBelmontC,fan,88.3333333333
3220,jrosario2016,RicardoBelmontC,fan,52.2666666667
3221,lgodoys211,RicardoBelmontC,fan,53.8666666667
3222,vivianltd,RicardoBelmontC,fan,63.8666666667
3223,hronaldpena,RicardoBelmontC,fan,97.4333333333
3224,aaronsalomong,RicardoBelmontC,fan,112.9
3225,williams_calvom,RicardoBelmontC,fan,33.8333333333
3226,kokolison,RicardoBelmontC,fan,91.7
3227,Esequie17658204,RicardoBelmontC,fan,2.33333333333
3228,jarrunategui1,RicardoBelmontC,fan,82.8666666667
3229,AurelioGmezGar1,RicardoBelmontC,fan,26.0333333333
3230,chr1st1an01,RicardoBelmontC,fan,85.0333333333
3231,JessyRuiz2,RicardoBelmontC,fan,83.6333333333
3232,priscilafaby777,RicardoBelmontC,fan,24.0333333333
3233,marysolaliaga,RicardoBelmontC,fan,78.6666666667
3234,FlorAng79068461,RicardoBelmontC,fan,12.0333333333
3235,ManuelRojasTov3,RicardoBelmontC,fan,0.266666666667
3236,quiquedelaU,RicardoBelmontC,fan,79.7666666667
3237,JuanMuozGonzle1,RicardoBelmontC,fan,0.833333333333
3238,Rosyfevrose,RicardoBelmontC,fan,73.1
3239,LupinGonsales,RicardoBelmontC,fan,3.3
3240,juankizz75,RicardoBelmontC,fan,13.2666666667
3241,19xdDiaz,RicardoBelmontC,fan,78.9666666667
3242,eduardo_xpq,RicardoBelmontC,fan,62.7666666667
3243,MANUELL_ACL,RicardoBelmontC,fan,62.4333333333
3244,ISegundina,RicardoBelmontC,fan,3.26666666667
3245,fatima1956,RicardoBelmontC,fan,114.8
3246,100pre_voce,RicardoBelmontC,fan,70.3
3247,RojadLiliana,RicardoBelmontC,fan,8.9
3248,rafo4_2000,RicardoBelmontC,fan,90.0
3249,Pauserco,RicardoBelmontC,fan,53.6666666667
3250,JoseVera7776,RicardoBelmontC,fan,20.3
3251,VilZea,RicardoBelmontC,fan,6.36666666667
3252,Carlos61505869,RicardoBelmontC,fan,3.03333333333
3253,Lorena13650751,RicardoBelmontC,fan,0.166666666667
3254,cmoreyra_,RicardoBelmontC,fan,47.5
3255,xamsem,RicardoBelmontC,fan,101.9
3256,necugar,RicardoBelmontC,fan,103.966666667
3257,paquislash,RicardoBelmontC,fan,106.033333333
3258,mauriciodiaz_v,RicardoBelmontC,fan,112.5
3259,Yairo28,RicardoBelmontC,fan,97.6666666667
3260,DanteJt2,RicardoBelmontC,fan,1.6
3261,Pelo_EnLa_leche,RicardoBelmontC,fan,13.1
3262,RaKevinzO,RicardoBelmontC,fan,84.9
3263,mayita_ht,RicardoBelmontC,fan,83.9666666667
3264,carlosnoelcasti,RicardoBelmontC,fan,86.7
3265,Imbescheidt,RicardoBelmontC,fan,60.5333333333
3266,SandroAriasMan1,RicardoBelmontC,fan,7.63333333333
3267,ChristianBF555,RicardoBelmontC,fan,26.5666666667
3268,christianValss,RicardoBelmontC,fan,43.6333333333
3269,JuanTangoa,RicardoBelmontC,fan,88.2
3270,Einsthen,RicardoBelmontC,fan,102.6
3271,utupampa,RicardoBelmontC,fan,62.6333333333
3272,Luarces,RicardoBelmontC,fan,110.466666667
3273,pedroperu,RicardoBelmontC,fan,112.833333333
3274,Megojairo,RicardoBelmontC,fan,61.1333333333
3275,LMCone,RicardoBelmontC,fan,65.0
3276,conzuelobrigite,RicardoBelmontC,fan,89.5333333333
3277,davidserna374,RicardoBelmontC,fan,33.8333333333
3278,VivasRoy,RicardoBelmontC,fan,55.9666666667
3279,majana,RicardoBelmontC,fan,114.566666667
3280,vania70875695,RicardoBelmontC,fan,0.9
3281,Rosario3ED,RicardoBelmontC,fan,80.4333333333
3282,juames24,RicardoBelmontC,fan,91.1666666667
3283,MaritzaQuiroz23,RicardoBelmontC,fan,62.2333333333
3284,oscar_3377,RicardoBelmontC,fan,83.8
3285,montecristo1123,RicardoBelmontC,fan,8.9
3286,adrianohq48,RicardoBelmontC,fan,0.866666666667
3287,FernandoAscenc4,RicardoBelmontC,fan,32.9333333333
3288,CessarAugustto,RicardoBelmontC,fan,58.8333333333
3289,SelaromYaran,RicardoBelmontC,fan,0.233333333333
3290,tabladass05,RicardoBelmontC,fan,30.5666666667
3291,Laprimavale,RicardoBelmontC,fan,100.766666667
3292,iaaza82,RicardoBelmontC,fan,90.2333333333
3293,Victori02262368,RicardoBelmontC,fan,5.8
3294,RAQ2017,RicardoBelmontC,fan,13.5666666667
3295,Nettichan,RicardoBelmontC,fan,95.1666666667
3296,Congresoldia,RicardoBelmontC,fan,79.3666666667
3297,GustavoCarranza,RicardoBelmontC,fan,110.733333333
3298,vivasbarahona_j,RicardoBelmontC,fan,29.2
3299,Yerson26903493,RicardoBelmontC,fan,15.7
3300,cesarrusca,RicardoBelmontC,fan,64.6666666667
3301,1991_prez,RicardoBelmontC,fan,59.0666666667
3302,OrlandoDeLaFlo2,RicardoBelmontC,fan,27.9333333333
3303,msmoraleslp,RicardoBelmontC,fan,38.4333333333
3304,MicheloItu,RicardoBelmontC,fan,86.9
3305,ChvezFrancisco,RicardoBelmontC,fan,86.6666666667
3306,EnriquecardLuis,RicardoBelmontC,fan,73.8666666667
3307,Snakelina,RicardoBelmontC,fan,101.433333333
3308,yehype,RicardoBelmontC,fan,90.4666666667
3309,rocknrolero,RicardoBelmontC,fan,92.5
3310,AlexCenteno10,RicardoBelmontC,fan,65.0
3311,TovarElias,RicardoBelmontC,fan,87.9666666667
3312,jean06262232,RicardoBelmontC,fan,0.3
3313,may_amaringo,RicardoBelmontC,fan,48.0333333333
3314,Roberto19606673,RicardoBelmontC,fan,0.0666666666667
3315,SenadorOliva,RicardoBelmontC,fan,85.0
3316,arango_yauli,RicardoBelmontC,fan,8.4
3317,huamlevjose,RicardoBelmontC,fan,34.4666666667
3318,wchto,RicardoBelmontC,fan,63.0666666667
3319,carlosjavierlu,RicardoBelmontC,fan,83.2666666667
3320,joticon,RicardoBelmontC,fan,106.0
3321,jamer2129,RicardoBelmontC,fan,79.0666666667
3322,josehartley2,RicardoBelmontC,fan,63.0333333333
3323,a94d393a7a8f433,RicardoBelmontC,fan,45.8666666667
3324,FernandoMReusJ,RicardoBelmontC,fan,73.1666666667
3325,INKARRI3,RicardoBelmontC,fan,0.266666666667
3326,eduardo_leon76,RicardoBelmontC,fan,97.2
3327,fuccixita,RicardoBelmontC,fan,96.3
3328,ivancopa161,RicardoBelmontC,fan,63.2666666667
3329,FranchescoRullo,RicardoBelmontC,fan,70.7
3330,ddintorg,RicardoBelmontC,fan,61.9
3331,SLlufire,RicardoBelmontC,fan,48.0
3332,yovanitavega,RicardoBelmontC,fan,72.0666666667
3333,jbunchis,RicardoBelmontC,fan,107.733333333
3334,HPurhuaya,RicardoBelmontC,fan,24.0
3335,Maria80259309,RicardoBelmontC,fan,0.3
3336,GINPERUSA,RicardoBelmontC,fan,50.7333333333
3337,AltunaMore,RicardoBelmontC,fan,19.4333333333
3338,emigdio8040,RicardoBelmontC,fan,21.0333333333
3339,ORPCPERU,RicardoBelmontC,fan,60.3
3340,sevemuy,RicardoBelmontC,fan,61.7666666667
3341,Karla35962771,RicardoBelmontC,fan,6.93333333333
3342,andrespalaciosv,RicardoBelmontC,fan,106.1
3343,SoDa4419,RicardoBelmontC,fan,80.8
3344,luismorenoriv,RicardoBelmontC,fan,75.9
3345,JuanCLuna7,RicardoBelmontC,fan,5.83333333333
3346,CatDiazConde,RicardoBelmontC,fan,103.7
3347,BJehonadab,RicardoBelmontC,fan,22.8666666667
3348,Romer81853834,RicardoBelmontC,fan,29.1
3349,lizypritt,RicardoBelmontC,fan,66.8
3350,wachy40,RicardoBelmontC,fan,13.6333333333
3351,danieltheboycom,RicardoBelmontC,fan,95.1
3352,ArnaldoNavarroC,RicardoBelmontC,fan,99.0666666667
3353,vanguardiaapra,RicardoBelmontC,fan,111.533333333
3354,jorge_yenque,RicardoBelmontC,fan,3.36666666667
3355,Maritza67335907,RicardoBelmontC,fan,7.5
3356,maryo1295,RicardoBelmontC,fan,102.3
3357,carloslinares9,RicardoBelmontC,fan,87.1
3358,monicasofia20,RicardoBelmontC,fan,80.9666666667
3359,Jeorgeac,RicardoBelmontC,fan,47.9
3360,pepepalaciosq,RicardoBelmontC,fan,71.8333333333
3361,FrancoGermana,RicardoBelmontC,fan,81.8666666667
3362,ruben_ari,RicardoBelmontC,fan,99.5
3363,WNoguni,RicardoBelmontC,fan,63.7666666667
3364,JorgeCa58690037,RicardoBelmontC,fan,5.96666666667
3365,edwinescobarn,RicardoBelmontC,fan,110.133333333
3366,BerGianni,RicardoBelmontC,fan,47.5666666667
3367,NicolasRoju,RicardoBelmontC,fan,2.6
3368,OlgaEVQ,RicardoBelmontC,fan,54.5
3369,kaleskavera,RicardoBelmontC,fan,1.16666666667
3370,paulram58535467,RicardoBelmontC,fan,0.166666666667
3371,manolazo48,RicardoBelmontC,fan,94.7333333333
3372,FatimaPachasL,RicardoBelmontC,fan,19.0
3373,paolita2818,RicardoBelmontC,fan,72.2666666667
3374,kikesitov67,RicardoBelmontC,fan,111.633333333
3375,JosCuadros1,RicardoBelmontC,fan,44.5666666667
3376,SoniaMSartori,RicardoBelmontC,fan,15.9333333333
3377,DeliBautistaO14,RicardoBelmontC,fan,64.7333333333
3378,JeanOwens_,RicardoBelmontC,fan,78.8666666667
3379,BENITOYACHACHIN,RicardoBelmontC,fan,70.7333333333
3380,carlosaries26,RicardoBelmontC,fan,65.9666666667
3381,YakJoga,RicardoBelmontC,fan,0.8
3382,JuanBlasSoto2,RicardoBelmontC,fan,12.4333333333
3383,rudyamch,RicardoBelmontC,fan,39.1
3384,christo78811650,RicardoBelmontC,fan,0.266666666667
3385,AfanasyLabo,RicardoBelmontC,fan,57.8666666667
3386,deco_shades,RicardoBelmontC,fan,63.2666666667
3387,AntonyJimenezG,RicardoBelmontC,fan,83.9333333333
3388,elmerhs,RicardoBelmontC,fan,89.7
3389,VIOLISO,RicardoBelmontC,fan,101.5
3390,Larry12029929,RicardoBelmontC,fan,2.86666666667
3391,Evarist84700442,RicardoBelmontC,fan,22.2
3392,KyzrYovanazr75,RicardoBelmontC,fan,74.8
3393,Agurt1994,RicardoBelmontC,fan,20.6
3394,garciamon2,RicardoBelmontC,fan,66.3333333333
3395,lyonin5,RicardoBelmontC,fan,105.666666667
3396,lincetours,RicardoBelmontC,fan,112.566666667
3397,Camilo98427767,RicardoBelmontC,fan,4.2
3398,Luna20479990,RicardoBelmontC,fan,0.3
3399,cgarciagodosn,RicardoBelmontC,fan,57.2666666667
3400,Yashiahl,RicardoBelmontC,fan,71.7
3401,DelviDelzo,RicardoBelmontC,fan,81.7333333333
3402,Leviiisss,RicardoBelmontC,fan,91.2333333333
3403,1uisTrujill0,RicardoBelmontC,fan,53.8333333333
3404,QuieroVerFutbol,RicardoBelmontC,fan,36.4
3405,anitafu110393,RicardoBelmontC,fan,0.3
3406,wocsa,RicardoBelmontC,fan,110.166666667
3407,ultimopulpin,RicardoBelmontC,fan,30.6
3408,unpocodechicha,RicardoBelmontC,fan,9.53333333333
3409,MMendoza_Fuents,RicardoBelmontC,fan,63.5
3410,JordanArvalo1,RicardoBelmontC,fan,0.766666666667
3411,PabloSArestegui,RicardoBelmontC,fan,48.1
3412,gabriellaperu,RicardoBelmontC,fan,93.3666666667
3413,Alexvs23,RicardoBelmontC,fan,67.1333333333
3414,katherineparco,RicardoBelmontC,fan,81.4333333333
3415,ajsanche,RicardoBelmontC,fan,92.0333333333
3416,fcabanillas,RicardoBelmontC,fan,102.833333333
3417,cajahuancapnp,RicardoBelmontC,fan,1.13333333333
3418,restoloungebar,RicardoBelmontC,fan,71.2
3419,oscarsalya,RicardoBelmontC,fan,47.1
3420,roberto_7406,RicardoBelmontC,fan,29.6
3421,MiguelGalarzaC,RicardoBelmontC,fan,101.5
3422,Zesarcamp,RicardoBelmontC,fan,85.9333333333
3423,elromantico1a,RicardoBelmontC,fan,69.4666666667
3424,AnitaBlas6,RicardoBelmontC,fan,1.53333333333
3425,waltherwoolf,RicardoBelmontC,fan,72.9333333333
3426,lpflovi,RicardoBelmontC,fan,41.6333333333
3427,Edwinpachecoca1,RicardoBelmontC,fan,0.133333333333
3428,24Elsy,RicardoBelmontC,fan,91.7666666667
3429,MayteHuertaE,RicardoBelmontC,fan,8.26666666667
3430,CARLOSVIDALDIAZ,RicardoBelmontC,fan,102.9
3431,todoimpresoperu,RicardoBelmontC,fan,59.9666666667
3432,Blackmagic0407,RicardoBelmontC,fan,15.3
3433,realjotaefe,RicardoBelmontC,fan,13.7
3434,tfsgarfield,RicardoBelmontC,fan,80.9666666667
3435,vilmararnolfloe,RicardoBelmontC,fan,66.0666666667
3436,orbisa35,RicardoBelmontC,fan,114.133333333
3437,anavpmh,RicardoBelmontC,fan,92.6666666667
3438,americoyanasu,RicardoBelmontC,fan,45.1333333333
3439,Luis09294594,RicardoBelmontC,fan,11.5333333333
3440,omerezel_98,RicardoBelmontC,fan,38.7333333333
3441,olguita2097,RicardoBelmontC,fan,94.0666666667
3442,numerica14,RicardoBelmontC,fan,51.3333333333
3443,GermanAlfa,RicardoBelmontC,fan,68.6333333333
3444,Dianax27691181,RicardoBelmontC,fan,0.1
3445,EdgardoCanal,RicardoBelmontC,fan,87.8
3446,JorgeLu09982516,RicardoBelmontC,fan,25.1666666667
3447,a68b8fae9e60453,RicardoBelmontC,fan,41.6333333333
3448,exitoencamino,RicardoBelmontC,fan,111.633333333
3449,gerardocl81,RicardoBelmontC,fan,84.3
3450,Ehuayllad,RicardoBelmontC,fan,63.9666666667
3451,ByHighlander,RicardoBelmontC,fan,31.1666666667
3452,supertroller01,RicardoBelmontC,fan,1.93333333333
3453,mickyartieda,RicardoBelmontC,fan,86.6666666667
3454,gokucholo,RicardoBelmontC,fan,102.8
3455,Michipulso,RicardoBelmontC,fan,103.733333333
3456,manoloRIC1,RicardoBelmontC,fan,52.6666666667
3457,Underfaithperu,RicardoBelmontC,fan,93.8666666667
3458,davidr33485580,RicardoBelmontC,fan,58.3333333333
3459,PatadaDeCojo,RicardoBelmontC,fan,112.933333333
3460,CarloBedoyaMend,RicardoBelmontC,fan,64.9
3461,elias9322,RicardoBelmontC,fan,1.16666666667
3462,albachoquep,RicardoBelmontC,fan,93.0666666667
3463,DudaDiphusa,RicardoBelmontC,fan,63.3333333333
3464,DianaHv24,RicardoBelmontC,fan,63.9666666667
3465,fuerzarelevante,RicardoBelmontC,fan,62.4333333333
3466,jlariasv,RicardoBelmontC,fan,103.633333333
3467,AyemieirlRamos,RicardoBelmontC,fan,34.9666666667
3468,ZullyLaRosa1,RicardoBelmontC,fan,1.1
3469,Ato_pcd,RicardoBelmontC,fan,75.8
3470,ybette1,RicardoBelmontC,fan,63.2
3471,napoleoncita,RicardoBelmontC,fan,90.9
3472,Patriciaeguren,RicardoBelmontC,fan,32.9666666667
3473,andre1116_,RicardoBelmontC,fan,4.3
3474,Jiovannita,RicardoBelmontC,fan,92.4
3475,CarolaRT19,RicardoBelmontC,fan,53.2
3476,ChuLouis77,RicardoBelmontC,fan,67.3666666667
3477,AndresRomanaa,RicardoBelmontC,fan,75.3333333333
3478,alejandro14_a,RicardoBelmontC,fan,56.2
3479,Alex31227738,RicardoBelmontC,fan,4.16666666667
3480,paomiatorres,RicardoBelmontC,fan,47.5333333333
3481,ClauManrique18,RicardoBelmontC,fan,96.3333333333
3482,cruthva,RicardoBelmontC,fan,94.3
3483,micky253,RicardoBelmontC,fan,91.3333333333
3484,AbelGalindoR,RicardoBelmontC,fan,93.0333333333
3485,AlexanderJeri2,RicardoBelmontC,fan,9.46666666667
3486,rosmelgf,RicardoBelmontC,fan,57.2666666667
3487,HpVenezzia,RicardoBelmontC,fan,72.3333333333
3488,Jrojash1Johana,RicardoBelmontC,fan,80.4333333333
3489,FFidelmendiola,RicardoBelmontC,fan,35.1333333333
3490,TenicelaPolanco,RicardoBelmontC,fan,19.8666666667
3491,apolo2013,RicardoBelmontC,fan,111.333333333
3492,willyjunior2000,RicardoBelmontC,fan,105.2
3493,b_acamposc1i267,RicardoBelmontC,fan,71.9333333333
3494,seminario_dante,RicardoBelmontC,fan,11.3333333333
3495,tapia_in,RicardoBelmontC,fan,62.1333333333
3496,Enrique_aqp,RicardoBelmontC,fan,18.8
3497,puntualizar,RicardoBelmontC,fan,92.7666666667
3498,mirfersi,RicardoBelmontC,fan,109.966666667
3499,ximcar7,RicardoBelmontC,fan,6.3
3500,Gonzalo81peru,RicardoBelmontC,fan,89.8666666667
3501,bgoe30,RicardoBelmontC,fan,54.8666666667
3502,ljuarezr,RicardoBelmontC,fan,70.2666666667
3503,JhonatanAyulo,RicardoBelmontC,fan,66.5666666667
3504,KatAdrianzen,RicardoBelmontC,fan,111.433333333
3505,FullerMiguel,RicardoBelmontC,fan,67.8666666667
3506,PeOrrego,RicardoBelmontC,fan,14.7333333333
3507,Roy43743231,RicardoBelmontC,fan,21.1
3508,markito2601,RicardoBelmontC,fan,63.2333333333
3509,007Damt,RicardoBelmontC,fan,1.83333333333
3510,JohnnyEquis,RicardoBelmontC,fan,28.0333333333
3511,jOrGeEdUaRdOoo,RicardoBelmontC,fan,92.7333333333
3512,Gregori69209585,RicardoBelmontC,fan,28.9
3513,Rosario19442532,RicardoBelmontC,fan,3.26666666667
3514,vanny0209,RicardoBelmontC,fan,100.8
3515,katygarax,RicardoBelmontC,fan,112.833333333
3516,jairorioflore,RicardoBelmontC,fan,26.0
3517,plluen,RicardoBelmontC,fan,118.4
3518,Will30072416,RicardoBelmontC,fan,0.2
3519,nellyfish2018,RicardoBelmontC,fan,90.8
3520,jorgegarboza,RicardoBelmontC,fan,69.4
3521,johnwilian,RicardoBelmontC,fan,94.7333333333
3522,CesarAchoPeru,RicardoBelmontC,fan,111.333333333
3523,mtveraa,RicardoBelmontC,fan,57.4333333333
3524,DiceaHost,RicardoBelmontC,fan,97.0666666667
3525,Marcielmarciano,RicardoBelmontC,fan,105.366666667
3526,AerodromoColliq,RicardoBelmontC,fan,61.0666666667
3527,vegarodriguez73,RicardoBelmontC,fan,36.7666666667
3528,SinbandVega,RicardoBelmontC,fan,48.3666666667
3529,Giancar09020023,RicardoBelmontC,fan,3.2
3530,PPdeVinatea,RicardoBelmontC,fan,88.0
3531,Richi1111,RicardoBelmontC,fan,96.0
3532,MaryoricLam,RicardoBelmontC,fan,98.1
3533,alexpinedaberna,RicardoBelmontC,fan,19.6
3534,Teoramirezq,RicardoBelmontC,fan,62.5333333333
3535,Enriqueta81,RicardoBelmontC,fan,83.5666666667
3536,Anderso34259245,RicardoBelmontC,fan,0.7
3537,rmge59,RicardoBelmontC,fan,26.4
3538,elichileno,RicardoBelmontC,fan,97.3333333333
3539,RedesyPoder,RicardoBelmontC,fan,41.3333333333
3540,psmellizo,RicardoBelmontC,fan,110.8
3541,JuGoico,RicardoBelmontC,fan,50.1333333333
3542,AngelesPortal,RicardoBelmontC,fan,1.2
3543,mogoll_jo,RicardoBelmontC,fan,3.5
3544,Chikoritar,RicardoBelmontC,fan,55.1333333333
3545,MrEgo1510,RicardoBelmontC,fan,5.6
3546,esteban26895308,RicardoBelmontC,fan,12.9666666667
3547,OManghiert,RicardoBelmontC,fan,54.9666666667
3548,amcondemarin,RicardoBelmontC,fan,93.2666666667
3549,JonatanAbadB,RicardoBelmontC,fan,52.1333333333
3550,valeriabelaoj,RicardoBelmontC,fan,76.6666666667
3551,ciro_zelada,RicardoBelmontC,fan,102.0
3552,dariourbinalora,RicardoBelmontC,fan,99.4
3553,CesarSandovalP,RicardoBelmontC,fan,81.2666666667
3554,yasury31102915,RicardoBelmontC,fan,0.866666666667
3555,mariale_chumbe,RicardoBelmontC,fan,25.4333333333
3556,Marycita1,RicardoBelmontC,fan,97.4333333333
3557,AlexPeru,RicardoBelmontC,fan,92.4
3558,joseguilllermos,RicardoBelmontC,fan,73.8666666667
3559,Ruthnelly_5,RicardoBelmontC,fan,84.2
3560,migueltara77,RicardoBelmontC,fan,82.8
3561,Fightagainstco4,RicardoBelmontC,fan,6.03333333333
3562,s_cucho,RicardoBelmontC,fan,51.2666666667
3563,elabarthevv,RicardoBelmontC,fan,55.2
3564,ReygerVilca,RicardoBelmontC,fan,101.233333333
3565,peruanito37,RicardoBelmontC,fan,84.5333333333
3566,CarlosCaceresM,RicardoBelmontC,fan,102.533333333
3567,alva_jialch,RicardoBelmontC,fan,67.5666666667
3568,Abelescobarcot1,RicardoBelmontC,fan,5.23333333333
3569,Nielffs1,RicardoBelmontC,fan,17.4
3570,juanwro162,RicardoBelmontC,fan,64.0
3571,Xiomara86055054,RicardoBelmontC,fan,0.133333333333
3572,kukichic,RicardoBelmontC,fan,86.1333333333
3573,pensativa2017,RicardoBelmontC,fan,11.8666666667
3574,melany0608,RicardoBelmontC,fan,79.6666666667
3575,cesaroq77,RicardoBelmontC,fan,110.533333333
3576,gala_peru,RicardoBelmontC,fan,93.1333333333
3577,juan_vitonera,RicardoBelmontC,fan,0.3
3578,Prensa_AD,RicardoBelmontC,fan,25.7
3579,pquispev,RicardoBelmontC,fan,115.6
3580,lauraketty15,RicardoBelmontC,fan,53.6
3581,LuisParedesl336,RicardoBelmontC,fan,31.2
3582,antoniolahch,RicardoBelmontC,fan,43.9666666667
3583,LKevin90,RicardoBelmontC,fan,25.0666666667
3584,EstrellaNury,RicardoBelmontC,fan,7.0
3585,JuberthMontalvo,RicardoBelmontC,fan,30.2333333333
3586,TereArola,RicardoBelmontC,fan,18.0666666667
3587,malthusperu,RicardoBelmontC,fan,63.6
3588,EPAULLOALF,RicardoBelmontC,fan,93.4
3589,Michelacesaro07,RicardoBelmontC,fan,69.6333333333
3590,miguelph12397,RicardoBelmontC,fan,46.3666666667
3591,Startmcr,RicardoBelmontC,fan,77.9
3592,EIA1120,RicardoBelmontC,fan,7.93333333333
3593,CarlosA14058695,RicardoBelmontC,fan,9.56666666667
3594,andreabaca7,RicardoBelmontC,fan,68.5
3595,HSiesquen,RicardoBelmontC,fan,86.6666666667
3596,RICHARDAMARU,RicardoBelmontC,fan,112.6
3597,Granitosdarena,RicardoBelmontC,fan,98.3666666667
3598,AlberGranados,RicardoBelmontC,fan,96.9
3599,MartinBailon5,RicardoBelmontC,fan,1.4
3600,RAURAU2013,RicardoBelmontC,fan,66.6333333333
3601,RavenAzakura,RicardoBelmontC,fan,49.9333333333
3602,KAZZZLA,RicardoBelmontC,fan,64.8666666667
3603,cuatrogirasoles,RicardoBelmontC,fan,80.1666666667
3604,ralfarop,RicardoBelmontC,fan,82.2
3605,DiSer_Piero,RicardoBelmontC,fan,101.633333333
3606,MINAGRIPESCS,RicardoBelmontC,fan,102.0
3607,lupianofer,RicardoBelmontC,fan,34.6666666667
3608,RosaJTelloG,RicardoBelmontC,fan,90.3
3609,Andre28libra,RicardoBelmontC,fan,53.4666666667
3610,21yefry,RicardoBelmontC,fan,63.8333333333
3611,ElmerMascaro,RicardoBelmontC,fan,75.6
3612,Marquitomaiden,RicardoBelmontC,fan,90.2
3613,laurente_miguel,RicardoBelmontC,fan,17.0333333333
3614,huaralperu,RicardoBelmontC,fan,105.4
3615,gmtavarac,RicardoBelmontC,fan,81.8666666667
3616,juclama,RicardoBelmontC,fan,102.7
3617,ernestolp,RicardoBelmontC,fan,105.433333333
3618,CarlosR_Cel,RicardoBelmontC,fan,64.0333333333
3619,JesusCordovaO,RicardoBelmontC,fan,85.1666666667
3620,jeson1978,RicardoBelmontC,fan,96.1666666667
3621,Cecirubiob,RicardoBelmontC,fan,85.3333333333
3622,Carlosbenavent1,RicardoBelmontC,fan,87.3
3623,feli423930,RicardoBelmontC,fan,95.0666666667
3624,tauro_1900,RicardoBelmontC,fan,61.1666666667
3625,lapr1mera,RicardoBelmontC,fan,64.2666666667
3626,mioagros29,RicardoBelmontC,fan,43.9666666667
3627,111DBF,RicardoBelmontC,fan,57.2
3628,AstonBetalleluz,RicardoBelmontC,fan,0.3
3629,WHuaylla,RicardoBelmontC,fan,63.1
3630,Martin1112,RicardoBelmontC,fan,106.5
3631,JorgeCervantesM,RicardoBelmontC,fan,93.8333333333
3632,nitambg,RicardoBelmontC,fan,34.7666666667
3633,Marynes35626565,RicardoBelmontC,fan,4.26666666667
3634,Pamela98001616,RicardoBelmontC,fan,32.0666666667
3635,jpbchin,RicardoBelmontC,fan,82.3666666667
3636,thejotaefe,RicardoBelmontC,fan,93.1
3637,beytom8,RicardoBelmontC,fan,82.5
3638,proeducaris1,RicardoBelmontC,fan,22.8333333333
3639,jfernamal,RicardoBelmontC,fan,106.833333333
3640,AmaliaZder,RicardoBelmontC,fan,72.1666666667
3641,IvanHH7,RicardoBelmontC,fan,8.56666666667
3642,Kenny35896988,RicardoBelmontC,fan,14.8333333333
3643,darturo1236987,RicardoBelmontC,fan,58.2666666667
3644,ferlujancastro,RicardoBelmontC,fan,53.8
3645,xiomy2016,RicardoBelmontC,fan,32.6333333333
3646,LeonNelsin,RicardoBelmontC,fan,1.76666666667
3647,SienteElPueblo,RicardoBelmontC,fan,71.4
3648,LazarteOlaya,RicardoBelmontC,fan,3.8
3649,JuanRethur,RicardoBelmontC,fan,86.0
3650,crisscord,RicardoBelmontC,fan,111.233333333
3651,juanadel8,RicardoBelmontC,fan,44.7
3652,Carlitosmaker,RicardoBelmontC,fan,105.3
3653,hugo_lb,RicardoBelmontC,fan,91.3333333333
3654,willyhupa,RicardoBelmontC,fan,102.6
3655,medinapal,RicardoBelmontC,fan,79.8666666667
3656,JNamihas,RicardoBelmontC,fan,75.5
3657,sbarrior,RicardoBelmontC,fan,88.1
3658,VivianJenifer86,RicardoBelmontC,fan,42.1333333333
3659,FsAgos11,RicardoBelmontC,fan,66.2666666667
3660,BenitoJiral,RicardoBelmontC,fan,47.7333333333
3661,evyka17,RicardoBelmontC,fan,95.7666666667
3662,ThomasCruzMart1,RicardoBelmontC,fan,0.966666666667
3663,jesua_benjamin3,RicardoBelmontC,fan,8.73333333333
3664,RicardoRuizVig1,RicardoBelmontC,fan,13.0666666667
